,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,330824,15,29.1343,优,--,15,8,22,优,#00E400,#00E400,6,开化气象局,#00E400,6,优,优,优,330800,#00E400,118.402,#00E400,4,优,0.3,优,#00E400,#00E400,330824001,优,#00E400,衢州市,#00E400,优,5,7,#00E400,1,2026-08-03 04:00:00
1,优,331127,8,27.9772,优,--,12,9,10,优,#00E400,#00E400,5,景宁县政府,#00E400,8,优,优,优,331100,#00E400,119.6311,#00E400,4,优,0.3,优,#00E400,#00E400,331127002,优,#00E400,丽水市,#00E400,优,8,6,#00E400,2,2026-08-03 04:00:00
2,优,330824,11,29.1478,优,--,14,10,16,优,#00E400,#00E400,5,开化监测大楼,#00E400,9,优,优,优,330800,#00E400,118.4108,#00E400,4,优,0.4,优,#00E400,#00E400,330824002,优,#00E400,衢州市,#00E400,优,9,7,#00E400,3,2026-08-03 04:00:00
3,优,330182,26,29.4769,优,--,18,15,41,优,#00E400,#00E400,7,建德监测大楼,#00E400,10,优,优,优,330100,#00E400,119.2711,#00E400,6,优,0.5,优,#00E400,#00E400,330182T_2,优,#00E400,杭州市,#00E400,优,10,9,#00E400,4,2026-08-03 04:00:00
4,优,330127,32,29.5995,优,--,13,4,39,优,#00E400,#00E400,9,淳安环保大楼,#00E400,11,优,优,优,330100,#00E400,119.0481,#00E400,5,优,0.4,优,#00E400,#00E400,330127001,优,#00E400,杭州市,#00E400,优,11,6,#00E400,5,2026-08-03 04:00:00
5,优,330822,33,28.9012,优,--,16,20,42,优,#00E400,#00E400,4,图书馆大楼,#00E400,11,优,优,优,330800,#00E400,118.5062,#00E400,7,优,0.4,优,#00E400,#00E400,330822002,优,#00E400,衢州市,#00E400,优,8,7,#00E400,5,2026-08-03 04:00:00
6,优,331024,31,28.8589,优,--,18,14,45,优,#00E400,#00E400,6,仙居环监站,#00E400,11,优,优,优,331000,#00E400,120.7248,#00E400,5,优,0.4,优,#00E400,#00E400,331024001,优,#00E400,台州市,#00E400,优,11,9,#00E400,5,2026-08-03 04:00:00
7,优,331123,22,28.5839,优,--,15,11,27,优,#00E400,#00E400,7,遂昌中学,#00E400,11,优,优,优,331100,#00E400,119.2656,#00E400,7,优,0.5,优,#00E400,#00E400,331123002,优,#00E400,丽水市,#00E400,优,11,8,#00E400,5,2026-08-03 04:00:00
8,优,330727,29,29.051486,优,--,14,21,44,优,#00E400,#00E400,8,国税大楼,#00E400,12,优,优,优,330700,#00E400,120.438346,#00E400,3,优,0.7,优,#00E400,#00E400,330727002,优,#00E400,金华市,#00E400,优,12,9,#00E400,9,2026-08-03 04:00:00
9,优,331123,19,28.5991,优,--,17,14,22,优,#00E400,#00E400,14,遂昌民政局,#00E400,13,优,优,优,331100,#00E400,119.2622,#00E400,7,优,0.5,优,#00E400,#00E400,331123001,优,#00E400,丽水市,#00E400,优,13,7,#00E400,10,2026-08-03 04:00:00
10,优,331125,11,28.1173,优,--,17,18,20,优,#00E400,#00E400,6,云和监测楼,#00E400,13,优,优,优,331100,#00E400,119.5626,#00E400,8,优,0.4,优,#00E400,#00E400,331125001,优,#00E400,丽水市,#00E400,优,13,11,#00E400,10,2026-08-03 04:00:00
11,优,331127,6,28.002222,优,--,13,7,12,优,#00E400,#00E400,4,红星小学,#00E400,14,优,优,优,331100,#00E400,119.636389,#00E400,7,优,0.3,优,#00E400,#00E400,331127003,优,#00E400,丽水市,#00E400,优,14,6,#00E400,12,2026-08-03 04:00:00
12,优,331024,26,28.7403,优,--,12,12,38,优,#00E400,#00E400,6,新生中学,#00E400,14,优,优,优,331000,#00E400,120.4728,#00E400,5,优,0.5,优,#00E400,#00E400,331024002,优,#00E400,台州市,#00E400,优,14,7,#00E400,12,2026-08-03 04:00:00
